date,state,epidemiological_week_2019,epidemiological_week_2020,new_deaths_sars_2019,new_deaths_pneumonia_2019,new_deaths_respiratory_failure_2019,new_deaths_septicemia_2019,new_deaths_indeterminate_2019,new_deaths_others_2019,new_deaths_sars_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_septicemia_2020,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_covid19,deaths_sars_2019,deaths_pneumonia_2019,deaths_respiratory_failure_2019,deaths_septicemia_2019,deaths_indeterminate_2019,deaths_others_2019,deaths_sars_2020,deaths_pneumonia_2020,deaths_respiratory_failure_2020,deaths_septicemia_2020,deaths_indeterminate_2020,deaths_others_2020,deaths_covid19,new_deaths_total_2019,new_deaths_total_2020,deaths_total_2019,deaths_total_2020
2020-04-24,MS,17,17,0,6,2,7,0,16,0,2,1,2,0,12,0,8,938,415,562,20,2231,14,949,403,544,19,2323,9,31,17,4174,4261
2020-04-24,MT,17,17,0,2,2,1,0,25,0,0,1,1,0,23,1,5,287,182,221,9,2599,4,280,128,209,11,2657,7,30,26,3303,3296
2020-04-24,PA,17,17,0,2,6,2,0,16,1,12,10,4,0,32,19,4,638,412,458,57,2826,34,628,454,420,46,2434,102,26,78,4395,4118
2020-04-24,PB,17,17,0,15,7,8,0,38,1,4,5,8,0,30,2,8,1359,761,1163,49,4297,33,1227,658,1030,58,3962,37,68,50,7637,7005
2020-04-24,PE,17,17,1,24,11,35,0,68,43,15,13,21,3,111,21,12,2381,1439,4048,110,9535,538,2365,1445,4039,168,10004,207,139,227,17525,18766
2020-04-24,PI,17,17,0,11,2,5,0,19,0,1,0,1,0,7,2,4,724,595,520,18,2135,11,563,402,401,13,1687,12,37,11,3996,3089
2020-04-24,PR,17,17,0,16,8,17,2,91,0,20,5,15,1,76,12,28,3100,1391,2727,96,10436,54,3302,1379,2646,112,10846,106,134,129,17778,18445
2020-04-24,RJ,17,17,0,80,26,70,0,200,16,93,39,57,10,228,116,25,6643,2718,7026,10,21211,234,7116,3032,6537,617,21047,1409,376,559,37633,39992
2020-04-24,RN,17,17,0,10,6,7,0,22,1,8,3,4,1,19,0,7,977,311,675,42,2293,18,868,335,685,35,2340,20,45,36,4305,4301
2020-04-24,RO,17,17,0,3,2,8,0,10,0,2,0,2,0,14,0,3,308,195,263,12,1156,6,345,178,293,15,1166,12,23,18,1937,2015
2020-04-24,RR,17,17,0,3,0,1,0,4,0,0,1,0,0,1,0,0,102,35,80,0,339,1,115,39,97,1,390,2,8,2,556,645
2020-04-24,RS,17,17,1,34,18,28,2,112,3,38,22,25,0,99,1,15,3854,1951,3508,168,12960,50,3858,1930,3523,196,13635,51,195,188,22456,23243
2020-04-24,SC,17,17,0,15,7,14,0,56,0,18,7,15,0,44,4,10,1933,936,1611,61,6328,21,1835,864,1548,60,6421,51,92,88,10879,10800
2020-04-24,SE,17,17,0,4,2,9,0,18,0,7,1,5,0,10,1,10,487,291,637,31,1918,2,558,257,583,36,1717,8,33,24,3374,3161
2020-04-24,SP,17,17,0,211,59,123,3,460,16,126,92,105,3,418,112,70,20708,7615,13430,460,47221,510,19993,8254,12710,580,48603,2563,856,872,89504,93213
2020-04-24,TO,17,17,0,5,0,1,1,4,0,1,0,0,0,4,0,2,237,132,156,15,877,1,262,127,180,10,802,1,11,5,1419,1383
2020-04-25,AC,17,17,0,1,0,1,0,6,1,0,1,0,0,4,0,3,280,76,129,12,587,4,254,70,132,11,653,8,8,6,1087,1132
2020-04-25,AL,17,17,0,9,4,7,1,14,1,6,3,4,0,16,4,1,734,436,559,33,2385,24,626,414,649,27,2845,24,35,34,4148,4609
2020-04-25,AM,17,17,0,5,2,7,0,26,19,24,13,2,3,56,24,21,669,195,591,46,2439,249,933,300,641,67,2792,272,40,141,3961,5254
2020-04-25,AP,17,17,1,1,0,1,0,3,0,3,0,0,0,0,0,1,147,59,125,3,359,2,74,42,67,2,261,2,6,3,694,450
2020-04-25,BA,17,17,0,11,14,20,0,96,2,14,10,20,0,66,3,15,1790,1849,2410,39,10519,40,1696,1678,2299,44,9800,51,141,115,16622,15608
2020-04-25,CE,17,17,0,39,7,13,1,67,9,10,14,9,0,53,41,13,2378,866,1513,42,7242,94,2245,886,1493,42,7092,480,127,136,12054,12332
2020-04-25,DF,17,17,0,9,5,4,1,25,0,1,3,9,0,20,2,10,906,290,699,35,2203,13,987,286,681,33,2331,49,44,35,4143,4380
2020-04-25,ES,17,17,0,15,6,12,0,43,3,7,4,10,0,22,9,12,1459,432,1183,6,3862,52,1383,415,1218,1,3963,64,76,55,6954,7096
2020-04-25,GO,17,17,0,24,10,20,0,44,0,6,5,9,0,29,1,14,1880,898,1155,41,4606,20,1861,975,1188,53,4224,70,98,50,8594,8391
2020-04-25,MA,17,17,0,7,4,4,1,34,13,13,5,3,0,30,8,1,666,475,528,27,3123,59,622,506,409,26,2702,109,50,72,4820,4433
2020-04-25,MG,17,17,0,61,27,41,5,189,1,33,11,35,7,151,7,51,6002,3112,5536,623,19831,127,5986,3059,5331,591,19724,173,323,245,35155,34991
2020-04-25,MS,17,17,0,10,5,7,0,21,0,2,0,5,0,17,0,8,948,420,569,20,2252,14,951,403,549,19,2340,9,43,24,4217,4285
2020-04-25,MT,17,17,0,4,1,3,0,26,0,3,0,1,0,23,0,5,291,183,224,9,2625,4,283,128,210,11,2680,7,34,27,3337,3323
2020-04-25,PA,17,17,0,1,3,7,0,17,3,10,7,6,0,35,23,4,639,415,465,57,2843,37,638,461,426,46,2469,125,28,84,4423,4202
2020-04-25,PB,17,17,0,10,3,8,1,36,1,6,5,7,1,35,0,8,1369,764,1171,50,4333,34,1233,663,1037,59,3997,37,58,55,7695,7060
2020-04-25,PE,17,17,0,28,17,37,1,79,41,13,11,32,2,73,24,12,2409,1456,4085,111,9614,579,2378,1456,4071,170,10077,231,162,196,17687,18962
2020-04-25,PI,17,17,0,6,6,4,0,16,0,0,2,6,1,5,0,4,730,601,524,18,2151,11,563,404,407,14,1692,12,32,14,4028,3103
2020-04-25,PR,17,17,0,25,8,28,2,94,1,31,8,23,1,102,9,28,3125,1399,2755,98,10530,55,3333,1387,2669,113,10948,115,157,175,17935,18620
2020-04-25,RJ,17,17,0,77,25,70,1,199,22,91,49,44,4,212,149,25,6720,2743,7096,11,21410,256,7207,3081,6581,621,21259,1558,372,571,38005,40563
2020-04-25,RN,17,17,0,9,8,11,0,22,0,6,1,6,0,16,3,7,986,319,686,42,2315,18,874,336,691,35,2356,23,50,32,4355,4333
2020-04-25,RO,17,17,0,4,5,5,1,19,0,2,3,0,0,13,1,3,312,200,268,13,1175,6,347,181,293,15,1179,13,34,19,1971,2034
2020-04-25,RR,17,17,0,2,1,1,0,4,0,2,0,1,0,1,0,0,104,36,81,0,343,1,117,39,98,1,391,2,8,4,564,649
2020-04-25,RS,17,17,0,34,11,33,1,115,2,30,13,35,1,119,1,15,3888,1962,3541,169,13075,52,3888,1943,3558,197,13754,52,194,201,22650,23444
2020-04-25,SC,17,17,0,14,8,12,1,54,0,10,8,12,0,53,0,10,1947,944,1623,62,6382,21,1845,872,1560,60,6474,51,89,83,10968,10883
2020-04-25,SE,17,17,0,7,0,6,1,21,0,3,0,1,0,10,0,10,494,291,643,32,1939,2,561,257,584,36,1727,8,35,14,3409,3175
2020-04-25,SP,17,17,2,198,63,130,6,456,14,108,104,111,5,431,106,72,20906,7678,13560,466,47677,524,20101,8358,12821,585,49034,2669,855,879,90359,94092
2020-04-25,TO,17,17,0,1,0,1,0,7,0,1,0,0,0,2,0,2,238,132,157,15,884,1,263,127,180,10,804,1,9,3,1428,1386
2020-04-26,AC,17,18,0,0,0,0,0,11,0,2,1,4,0,8,2,3,280,76,129,12,598,4,256,71,136,11,661,10,11,17,1098,1149
2020-04-26,AL,17,18,0,6,6,2,0,22,0,4,0,4,1,35,2,1,740,442,561,33,2407,24,630,414,653,28,2880,26,36,46,4184,4655
2020-04-26,AM,17,18,0,7,3,7,1,26,16,19,14,7,3,49,25,21,676,198,598,47,2465,265,952,314,648,70,2841,297,44,133,4005,5387
2020-04-26,AP,17,18,0,1,1,4,0,0,0,0,0,0,0,0,0,1,148,60,129,3,359,2,74,42,67,2,261,2,6,0,700,450
2020-04-26,BA,17,18,0,11,9,13,0,100,0,14,14,15,0,67,1,15,1801,1858,2423,39,10619,40,1710,1692,2314,44,9867,52,133,111,16755,15719
2020-04-26,CE,17,18,0,22,13,8,0,66,8,15,9,11,3,64,32,13,2400,879,1521,42,7308,102,2260,895,1504,45,7156,512,109,142,12163,12474
2020-04-26,DF,17,18,0,12,0,9,0,17,0,7,3,5,0,23,1,10,918,290,708,35,2220,13,994,289,686,33,2354,50,38,39,4181,4419
2020-04-26,ES,17,18,0,14,8,6,0,29,0,12,4,7,0,36,9,12,1473,440,1189,6,3891,52,1395,419,1225,1,3999,73,57,68,7011,7164
2020-04-26,GO,17,18,0,17,5,5,1,40,1,11,9,6,1,31,4,14,1897,903,1160,42,4646,21,1872,984,1194,54,4255,74,68,63,8662,8454
2020-04-26,MA,17,18,0,11,2,5,1,25,7,8,6,3,0,31,11,1,677,477,533,28,3148,66,630,512,412,26,2733,120,44,66,4864,4499
2020-04-26,MG,17,18,0,53,28,44,4,183,2,51,17,33,4,145,1,51,6055,3140,5580,627,20014,129,6037,3076,5364,595,19869,174,312,253,35467,35244
2020-04-26,MS,17,18,0,13,2,2,0,18,0,1,2,3,0,10,0,8,961,422,571,20,2270,14,952,405,552,19,2350,9,35,16,4252,4301
2020-04-26,MT,17,18,0,4,5,1,0,31,0,2,2,1,0,18,0,5,295,188,225,9,2656,4,285,130,211,11,2698,7,41,23,3378,3346
2020-04-26,PA,17,18,0,5,4,6,0,28,4,15,7,3,0,35,25,4,644,419,471,57,2871,41,653,468,429,46,2504,150,43,89,4466,4291
2020-04-26,PB,17,18,0,13,3,11,0,48,4,11,4,6,1,29,0,8,1382,767,1182,50,4381,38,1244,667,1043,60,4026,37,75,55,7770,7115
2020-04-26,PE,17,18,0,20,11,27,0,73,31,11,8,18,0,88,32,12,2429,1467,4112,111,9687,610,2389,1464,4089,170,10165,263,131,188,17818,19150
2020-04-26,PI,17,18,0,4,4,2,0,15,0,2,0,2,0,11,0,4,734,605,526,18,2166,11,565,404,409,14,1703,12,25,15,4053,3118
2020-04-26,PR,17,18,0,25,13,19,2,93,1,19,9,9,3,87,6,28,3150,1412,2774,100,10623,56,3352,1396,2678,116,11035,121,152,134,18087,18754
2020-04-26,RJ,17,18,1,71,15,53,0,205,36,73,42,42,7,228,149,26,6791,2758,7149,11,21615,292,7280,3123,6623,628,21487,1707,345,577,38350,41140
2020-04-26,RN,17,18,0,16,3,4,2,18,0,6,1,2,0,14,0,7,1002,322,690,44,2333,18,880,337,693,35,2370,23,43,23,4398,4356
2020-04-26,RO,17,18,0,6,2,2,1,26,0,4,2,2,0,11,0,3,318,202,270,14,1201,6,351,183,295,15,1190,13,37,19,2008,2053
2020-04-26,RR,17,18,0,4,0,2,0,7,0,0,0,1,0,2,0,0,108,36,83,0,350,1,117,39,99,1,393,2,13,3,577,652
2020-04-26,RS,17,18,0,35,20,35,0,89,2,29,19,32,2,104,5,15,3923,1982,3576,169,13164,54,3917,1962,3590,199,13858,57,179,193,22829,23637
2020-04-26,SC,17,18,0,20,12,14,0,49,0,13,6,9,2,44,0,10,1967,956,1637,62,6431,21,1858,878,1569,62,6518,51,95,74,11063,10957
2020-04-26,SE,17,18,0,5,2,7,0,16,1,2,0,3,0,5,0,10,499,293,650,32,1955,3,563,257,587,36,1732,8,30,11,3439,3186
2020-04-26,SP,17,18,0,193,69,93,1,414,8,115,90,75,4,428,133,72,21099,7747,13653,467,48091,532,20216,8448,12896,589,49462,2802,770,853,91129,94945
2020-04-26,TO,17,18,0,2,1,2,0,13,0,0,3,1,0,6,0,2,240,133,159,15,897,1,263,130,181,10,810,1,18,10,1446,1396
2020-04-27,AC,17,18,0,1,1,0,0,2,0,0,0,0,0,7,2,3,281,77,129,12,600,4,256,71,136,11,668,12,4,9,1102,1158
2020-04-27,AL,17,18,0,4,7,2,0,18,2,2,2,7,0,23,0,1,744,449,563,33,2425,26,632,416,660,28,2903,26,31,36,4215,4691
2020-04-27,AM,17,18,0,4,1,4,0,14,23,21,10,1,0,47,32,21,680,199,602,47,2479,288,973,324,649,70,2888,329,23,134,4028,5521
2020-04-27,AP,17,18,0,0,0,0,0,8,0,1,1,0,0,0,2,1,148,60,129,3,367,2,75,43,67,2,261,4,8,4,708,454
2020-04-27,BA,17,18,0,18,11,20,0,99,0,13,7,17,1,80,5,15,1819,1869,2443,39,10718,40,1723,1699,2331,45,9947,57,148,123,16903,15842
2020-04-27,CE,17,18,0,35,10,16,0,58,5,13,8,12,0,64,33,13,2435,889,1537,42,7366,107,2273,903,1516,45,7220,545,119,135,12282,12609
2020-04-27,DF,17,18,0,13,4,10,0,28,0,6,3,8,0,20,1,10,931,294,718,35,2248,13,1000,292,694,33,2374,51,55,38,4236,4457
2020-04-27,ES,17,18,0,9,3,7,0,32,2,10,3,5,0,30,9,12,1482,443,1196,6,3923,54,1405,422,1230,1,4029,82,51,59,7062,7223
2020-04-27,GO,17,18,0,15,9,7,1,47,0,5,12,10,1,24,2,14,1912,912,1167,43,4693,21,1877,996,1204,55,4279,76,79,54,8741,8508
2020-04-27,MA,17,18,0,13,6,7,1,23,9,13,8,4,0,36,16,1,690,483,540,29,3171,75,643,520,416,26,2769,136,50,86,4914,4585
2020-04-27,MG,17,18,0,58,35,67,5,185,4,33,17,24,6,127,7,51,6113,3175,5647,632,20199,133,6070,3093,5388,601,19996,181,350,218,35817,35462
2020-04-27,MS,17,18,0,7,6,3,1,19,0,4,2,0,0,17,1,8,968,428,574,21,2289,14,956,407,552,19,2367,10,36,24,4288,4325
2020-04-27,MT,17,18,0,0,3,3,0,29,0,0,1,1,0,6,1,5,295,191,228,9,2685,4,285,131,212,11,2704,8,35,9,3413,3355
2020-04-27,PA,17,18,0,5,3,4,1,27,8,13,6,6,1,27,22,4,649,422,475,58,2898,49,666,474,435,47,2531,172,40,83,4506,4374
2020-04-27,PB,17,18,0,17,9,8,0,36,2,8,10,3,1,26,1,8,1399,776,1190,50,4417,40,1252,677,1046,61,4052,38,70,51,7840,7166
2020-04-27,PE,17,18,0,21,14,42,2,70,39,12,9,19,2,92,23,12,2450,1481,4154,113,9757,649,2401,1473,4108,172,10257,286,149,196,17967,19346
2020-04-27,PI,17,18,1,10,6,5,0,20,0,3,1,0,0,7,1,5,744,611,531,18,2186,11,568,405,409,14,1710,13,42,12,4095,3130
2020-04-27,PR,17,18,0,35,17,27,1,99,1,15,10,19,0,71,10,28,3185,1429,2801,101,10722,57,3367,1406,2697,116,11106,131,179,126,18266,18880
2020-04-27,RJ,17,18,0,67,19,68,0,207,13,93,33,45,8,234,141,26,6858,2777,7217,11,21822,305,7373,3156,6668,636,21721,1848,361,567,38711,41707
2020-04-27,RN,17,18,0,13,2,9,0,16,0,4,6,2,0,14,1,7,1015,324,699,44,2349,18,884,343,695,35,2384,24,40,27,4438,4383
2020-04-27,RO,17,18,0,3,4,3,0,15,0,1,6,2,1,14,3,3,321,206,273,14,1216,6,352,189,297,16,1204,16,25,27,2033,2080
2020-04-27,RR,17,18,0,0,0,1,0,5,0,0,1,1,0,0,0,0,108,36,84,0,355,1,117,40,100,1,393,2,6,2,583,654
2020-04-27,RS,17,18,0,34,21,26,1,124,1,27,11,18,2,117,3,15,3957,2003,3602,170,13288,55,3944,1973,3608,201,13975,60,206,179,23035,23816
2020-04-27,SC,17,18,1,21,3,15,0,40,0,16,7,10,2,41,1,11,1988,959,1652,62,6471,21,1874,885,1579,64,6559,52,80,77,11143,11034
2020-04-27,SE,17,18,0,5,2,2,0,18,0,1,1,4,0,15,0,10,504,295,652,32,1973,3,564,258,591,36,1747,8,27,21,3466,3207
2020-04-27,SP,17,18,2,199,62,118,4,378,15,129,94,85,8,417,116,74,21298,7809,13771,471,48469,547,20345,8542,12981,597,49879,2918,763,864,91892,95809
2020-04-27,TO,17,18,0,4,1,2,0,10,0,1,0,0,0,4,0,2,244,134,161,15,907,1,264,130,181,10,814,1,17,5,1463,1401
2020-04-28,AC,18,18,0,2,2,1,0,6,0,0,0,3,0,6,1,3,283,79,130,12,606,4,256,71,139,11,674,13,11,10,1113,1168
2020-04-28,AL,18,18,0,11,3,4,0,18,2,6,2,11,0,16,5,1,755,452,567,33,2443,28,638,418,671,28,2919,31,36,42,4251,4733
2020-04-28,AM,18,18,0,10,2,6,0,22,12,22,4,7,0,40,33,21,690,201,608,47,2501,300,995,328,656,70,2928,362,40,118,4068,5639
2020-04-28,AP,18,18,0,1,0,2,0,4,0,1,0,0,0,0,1,1,149,60,131,3,371,2,76,43,67,2,261,5,7,2,715,456
2020-04-28,BA,18,18,0,19,13,18,0,85,0,13,10,13,0,59,8,15,1838,1882,2461,39,10803,40,1736,1709,2344,45,10006,65,135,103,17038,15945
2020-04-28,CE,18,18,0,26,12,14,0,68,8,19,8,8,0,67,43,13,2461,901,1551,42,7434,115,2292,911,1524,45,7287,588,120,153,12402,12762
2020-04-28,DF,18,18,0,13,1,4,1,22,0,5,4,6,1,15,1,10,944,295,722,36,2270,13,1005,296,700,34,2389,52,41,32,4277,4489
2020-04-28,ES,18,18,0,13,3,9,0,26,2,11,6,6,0,30,5,12,1495,446,1205,6,3949,56,1416,428,1236,1,4059,87,51,60,7113,7283
2020-04-28,GO,18,18,0,17,5,9,2,42,0,10,10,4,0,31,5,14,1929,917,1176,45,4735,21,1887,1006,1208,55,4310,81,75,60,8816,8568
2020-04-28,MA,18,18,0,6,3,6,0,32,19,13,10,8,0,28,8,1,696,486,546,29,3203,94,656,530,424,26,2797,144,47,86,4961,4671
2020-04-28,MG,18,18,0,60,37,46,7,192,0,29,17,38,4,114,4,51,6173,3212,5693,639,20391,133,6099,3110,5426,605,20110,185,342,206,36159,35668
2020-04-28,MS,18,18,0,8,2,8,0,16,0,5,3,1,0,16,0,8,976,430,582,21,2305,14,961,410,553,19,2383,10,34,25,4322,4350
2020-04-28,MT,18,18,0,4,1,1,0,34,0,0,0,0,0,13,0,5,299,192,229,9,2719,4,285,131,212,11,2717,8,40,13,3453,3368
2020-04-28,PA,18,18,0,7,1,4,1,21,17,10,7,5,1,20,23,4,656,423,479,59,2919,66,676,481,440,48,2551,195,34,83,4540,4457
2020-04-28,PB,18,18,0,16,5,19,1,43,1,9,5,8,2,31,2,8,1415,781,1209,51,4460,41,1261,682,1054,63,4083,40,84,58,7924,7224
2020-04-28,PE,18,18,0,28,12,26,0,84,41,19,9,23,4,75,21,12,2478,1493,4180,113,9841,690,2420,1482,4131,176,10332,307,150,192,18117,19538
2020-04-28,PI,18,18,0,9,7,3,0,27,0,3,2,4,0,4,2,5,753,618,534,18,2213,11,571,407,413,14,1714,15,46,15,4141,3145
2020-04-28,PR,18,18,0,26,18,23,2,109,3,26,15,22,0,80,15,28,3211,1447,2824,103,10831,60,3393,1421,2719,116,11186,146,178,161,18444,19041
2020-04-28,RJ,18,18,1,79,22,78,0,219,22,86,51,53,9,245,184,27,6937,2799,7295,11,22041,327,7459,3207,6721,645,21966,2032,399,650,39110,42357
2020-04-28,RN,18,18,0,12,4,10,0,24,2,3,1,1,0,18,1,7,1027,328,709,44,2373,20,887,344,696,35,2402,25,50,26,4488,4409
2020-04-28,RO,18,18,0,1,0,2,0,14,0,5,0,2,0,13,2,3,322,206,275,14,1230,6,357,189,299,16,1217,18,17,22,2050,2102
2020-04-28,RR,18,18,0,1,2,0,0,3,0,0,1,0,0,2,0,0,109,38,84,0,358,1,117,41,100,1,395,2,6,3,589,657
2020-04-28,RS,18,18,0,22,18,30,1,120,4,35,10,30,1,88,1,15,3979,2021,3632,171,13408,59,3979,1983,3638,202,14063,61,191,169,23226,23985
2020-04-28,SC,18,18,0,20,11,17,0,55,1,12,4,11,2,41,1,11,2008,970,1669,62,6526,22,1886,889,1590,66,6600,53,103,72,11246,11106
2020-04-28,SE,18,18,0,2,3,6,0,15,0,1,2,1,1,12,0,10,506,298,658,32,1988,3,565,260,592,37,1759,8,26,17,3492,3224
2020-04-28,SP,18,18,3,220,79,130,6,459,12,118,75,96,3,358,116,77,21518,7888,13901,477,48928,559,20463,8617,13077,600,50237,3034,897,778,92789,96587
2020-04-28,TO,18,18,0,2,3,2,0,9,0,1,0,0,0,10,1,2,246,137,163,15,916,1,265,130,181,10,824,2,16,12,1479,1413
2020-04-29,AC,18,18,0,4,0,2,0,0,0,1,0,0,0,7,2,3,287,79,132,12,606,4,257,71,139,11,681,15,6,10,1119,1178
2020-04-29,AL,18,18,0,7,3,4,1,22,1,4,2,3,0,22,4,1,762,455,571,34,2465,29,642,420,674,28,2941,35,37,36,4288,4769
2020-04-29,AM,18,18,0,10,1,6,0,23,16,15,5,6,0,48,25,21,700,202,614,47,2524,316,1010,333,662,70,2976,387,40,115,4108,5754
2020-04-29,AP,18,18,0,1,0,2,0,5,0,0,1,0,0,1,2,1,150,60,133,3,376,2,76,44,67,2,262,7,8,4,723,460
2020-04-29,BA,18,18,1,19,16,18,1,97,0,12,6,10,0,57,2,16,1857,1898,2479,40,10900,40,1748,1715,2354,45,10063,67,152,87,17190,16032
2020-04-29,CE,18,18,0,31,12,17,0,76,6,11,9,6,0,39,56,13,2492,913,1568,42,7510,121,2303,920,1530,45,7326,644,136,127,12538,12889
2020-04-29,DF,18,18,0,6,4,9,0,27,0,4,0,6,0,21,3,10,950,299,731,36,2297,13,1009,296,706,34,2410,55,46,34,4323,4523
2020-04-29,ES,18,18,0,9,2,5,0,32,3,11,3,4,0,21,10,12,1504,448,1210,6,3981,59,1427,431,1240,1,4080,97,48,52,7161,7335
2020-04-29,GO,18,18,0,25,7,8,1,42,0,12,9,6,0,22,3,14,1954,924,1184,46,4777,21,1899,1015,1214,55,4332,84,83,52,8899,8620
2020-04-29,MA,18,18,0,8,10,6,1,24,12,9,8,0,0,20,11,1,704,496,552,30,3227,106,665,538,424,26,2817,155,49,60,5010,4731
2020-04-29,MG,18,18,0,50,21,53,4,195,2,31,17,28,2,115,4,51,6223,3233,5746,643,20586,135,6130,3127,5454,607,20225,189,323,199,36482,35867
2020-04-29,MS,18,18,0,13,3,8,0,28,0,3,0,1,0,9,0,8,989,433,590,21,2333,14,964,410,554,19,2392,10,52,13,4374,4363
2020-04-29,MT,18,18,0,3,3,3,1,21,1,1,0,2,0,7,0,5,302,195,232,10,2740,5,286,131,214,11,2724,8,31,11,3484,3379
2020-04-29,PA,18,18,0,2,4,2,1,23,8,15,5,3,0,32,17,4,658,427,481,60,2942,74,691,486,443,48,2583,212,32,80,4572,4537
2020-04-29,PB,18,18,0,12,10,9,1,27,0,8,9,7,1,36,3,8,1427,791,1218,52,4487,41,1269,691,1061,64,4119,43,59,64,7983,7288
2020-04-29,PE,18,18,1,21,14,25,0,96,42,8,11,30,8,67,24,13,2499,1507,4205,113,9937,732,2428,1493,4161,184,10399,331,157,190,18274,19728
2020-04-29,PI,18,18,1,11,7,2,0,16,0,2,1,1,0,3,1,6,764,625,536,18,2229,11,573,408,414,14,1717,16,37,8,4178,3153
2020-04-29,PR,18,18,1,34,7,23,3,100,2,14,10,20,1,73,7,29,3245,1454,2847,106,10931,62,3407,1431,2739,117,11259,153,168,127,18612,19168
2020-04-29,RJ,18,18,1,82,35,72,0,224,23,73,38,63,2,215,170,28,7019,2834,7367,11,22265,350,7532,3245,6784,647,22181,2202,414,584,39524,42941
2020-04-29,RN,18,18,1,9,5,8,1,27,0,2,1,3,0,8,1,8,1036,333,717,45,2400,20,889,345,699,35,2410,26,51,15,4539,4424
2020-04-29,RO,18,18,0,4,2,2,0,5,0,3,1,2,1,16,5,3,326,208,277,14,1235,6,360,190,301,17,1233,23,13,28,2063,2130
2020-04-29,RR,18,18,0,1,0,2,0,3,0,0,0,0,0,0,0,0,110,38,86,0,361,1,117,41,100,1,395,2,6,0,595,657
2020-04-29,RS,18,18,0,21,23,38,0,110,0,27,11,25,1,102,1,15,4000,2044,3670,171,13518,59,4006,1994,3663,203,14165,62,192,167,23418,24152
2020-04-29,SC,18,18,0,23,10,17,0,55,1,7,9,12,2,42,4,11,2031,980,1686,62,6581,23,1893,898,1602,68,6642,57,105,77,11351,11183
2020-04-29,SE,18,18,1,4,4,6,0,19,0,1,1,2,0,10,0,11,510,302,664,32,2007,3,566,261,594,37,1769,8,34,14,3526,3238
2020-04-29,SP,18,18,3,188,66,113,3,465,16,125,87,86,4,369,137,80,21706,7954,14014,480,49393,575,20588,8704,13163,604,50606,3171,838,824,93627,97411
2020-04-29,TO,18,18,0,2,0,1,0,12,0,4,2,2,0,3,0,2,248,137,164,15,928,1,269,132,183,10,827,2,15,11,1494,1424
2020-04-30,AC,18,18,0,4,0,3,0,7,0,0,1,0,0,3,1,3,291,79,135,12,613,4,257,72,139,11,684,16,14,5,1133,1183
2020-04-30,AL,18,18,0,7,6,7,0,18,0,3,5,8,1,20,6,1,769,461,578,34,2483,29,645,425,682,29,2961,41,38,43,4326,4812
2020-04-30,AM,18,18,0,6,2,6,0,22,13,24,7,6,1,36,20,21,706,204,620,47,2546,329,1034,340,668,71,3012,407,36,107,4144,5861
2020-04-30,AP,18,18,0,3,0,3,0,3,0,0,0,0,0,0,0,1,153,60,136,3,379,2,76,44,67,2,262,7,9,0,732,460
2020-04-30,BA,18,18,0,16,13,17,0,81,1,6,9,13,0,55,5,16,1873,1911,2496,40,10981,41,1754,1724,2367,45,10118,72,127,89,17317,16121
2020-04-30,CE,18,18,0,25,14,15,1,64,7,6,12,6,0,57,63,13,2517,927,1583,43,7574,128,2309,932,1536,45,7383,707,119,151,12657,13040
2020-04-30,DF,18,18,0,7,2,15,0,11,0,6,0,5,0,19,4,10,957,301,746,36,2308,13,1015,296,711,34,2429,59,35,34,4358,4557
2020-04-30,ES,18,18,0,15,5,10,0,32,1,6,2,5,0,33,5,12,1519,453,1220,6,4013,60,1433,433,1245,1,4113,102,62,52,7223,7387
2020-04-30,GO,18,18,0,10,5,14,0,46,0,12,6,3,0,22,1,14,1964,929,1198,46,4823,21,1911,1021,1217,55,4354,85,75,44,8974,8664
2020-04-30,MA,18,18,0,8,4,3,0,29,11,6,5,1,0,15,17,1,712,500,555,30,3256,117,671,543,425,26,2832,172,44,55,5054,4786
2020-04-30,MG,18,18,1,51,26,53,4,178,1,18,9,26,2,74,5,52,6274,3259,5799,647,20764,136,6148,3136,5480,609,20299,194,313,135,36795,36002
2020-04-30,MS,18,18,0,12,4,5,0,20,0,6,2,0,0,10,0,8,1001,437,595,21,2353,14,970,412,554,19,2402,10,41,18,4415,4381
2020-04-30,MT,18,18,1,2,0,2,0,27,0,0,1,1,0,3,0,6,304,195,234,10,2767,5,286,132,215,11,2727,8,32,5,3516,3384
2020-04-30,PA,18,18,0,5,6,5,2,21,4,7,9,0,0,21,12,4,663,433,486,62,2963,78,698,495,443,48,2604,224,39,53,4611,4590
2020-04-30,PB,18,18,0,17,10,10,1,41,0,4,6,7,0,23,2,8,1444,801,1228,53,4528,41,1273,697,1068,64,4142,45,79,42,8062,7330
2020-04-30,PE,18,18,0,19,11,46,0,101,48,10,14,24,1,84,23,13,2518,1518,4251,113,10038,780,2438,1507,4185,185,10483,354,177,204,18451,19932
2020-04-30,PI,18,18,0,10,4,5,0,24,0,0,1,1,0,6,0,6,774,629,541,18,2253,11,573,409,415,14,1723,16,43,8,4221,3161
2020-04-30,PR,18,18,0,37,13,23,1,94,1,21,8,17,2,70,5,29,3282,1467,2870,107,11025,63,3428,1439,2756,119,11329,158,168,124,18780,19292
